,Rank,Player,Team_x,Positions,Yahoo,AVG,Key,Name_x,G,GS,IP,SV,xFIP-,SwStr%,F-Strike%,Barrel%_x,HardHit%,CSW%,K%+_x,BB%+_x,xERA,EV_x,ER,playerid_x,STUFFplus,LOCATIONplus,PITCHINGplus,Total Z-Score_x,Total Z-Score_y,PA,HR,SB,Off,wRC+,wOBA,ISO+,Barrel%_y,BsR,Spd,BB%+_y,K%+_y,Oppo%+,EV_y,maxEV,xwOBA
809,764.0,Zach Davies,ARI,SP,nan,7140,ZacDav,Zach Davies,27.0,27.0,134.1,0.0,114.0,85,558,80,343,267,79.0,110.0,4.56,87.4,61.0,13183.0,77.8,101.5,96.0,-0.23,,,,,,,,,,,,,,,,,
810,765.0,Paolo Espino,WSH,SPRP,nan,8710,PaoEsp,Paolo Espino,42.0,19.0,113.1,0.0,104.0,91,587,79,412,285,84.0,59.0,4.78,89.3,61.0,8246.0,90.5,101.5,101.9,-9.69,,,,,,,,,,,,,,,,,
811,766.0,Joey Wiemer,MIL,RF,nan,7150,JoeWie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,767.0,Eli Morgan,CLE,RP,nan,7150,EliMor,Eli Morgan,50.0,1.0,66.2,0.0,90.0,118,703,89,349,279,127.0,63.0,2.9,87.8,25.0,20203.0,98.9,104.8,103.4,-5.32,,,,,,,,,,,,,,,,,
813,768.0,Nelson Velazquez,CHC,CFRF,nan,7150,NelVel,,,,,,,,,,,,,,,,,,,,,,-0.11,206.0,6.0,5.0,-3.0,87.0,0.291,108.0,133,0.1,6.3,110.0,140.0,78.0,89.2,111.2,0.305
814,769.0,Ben Gamel,nan,1BLFRFDH,nan,8170,BenGam,,,,,,,,,,,,,,,,,,,,,,-0.55,423.0,9.0,5.0,0.0,97.0,0.308,89.0,62,1.4,4.1,136.0,102.0,95.0,88.8,109.2,0.316
815,770.0,Jeter Downs,WSH,2B,nan,8060,JetDow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,771.0,Michael Fulmer,CHC,RP,nan,7930,MicFul,Michael Fulmer,67.0,0.0,63.2,3.0,113.0,121,543,44,368,275,99.0,126.0,3.78,88.3,24.0,13218.0,101.7,94.2,98.6,-0.49,,,,,,,,,,,,,,,,,
817,772.0,Kyle Nelson,ARI,RP,nan,8400,KylNel,Kyle Nelson,43.0,1.0,37.0,0.0,110.0,113,576,77,385,260,88.0,112.0,4.02,88.5,9.0,20515.0,90.8,97.9,99.3,-7.38,,,,,,,,,,,,,,,,,
818,773.0,Seby Zavala,CWS,C,nan,7460,SebZav,,,,,,,,,,,,,,,,,,,,,,-4.52,205.0,2.0,0.0,1.7,111.0,0.323,75.0,92,-0.7,1.4,116.0,141.0,115.0,88.8,105.8,0.283
819,774.0,Luis Ortiz,PHI,RP,nan,7730,LuiOrt,,,,,,,,,,,,,,,,,,116.8,95.8,102.5,,,,,,,,,,,,,,,,,,
820,774.0,Luis Ortiz,PHI,RP,nan,7730,LuiOrt,,,,,,,,,,,,,,,,,,96.4,101.3,99.3,,,,,,,,,,,,,,,,,,
821,775.0,Andrew Knizner,STL,C,nan,7215,AndKni,,,,,,,,,,,,,,,,,,46.6,107.0,105.0,,-11.53,293.0,4.0,0.0,-9.1,79.0,0.275,55.0,35,-1.8,1.7,106.0,94.0,106.0,86.0,110.2,0.28
822,776.0,Jonathan Heasley,KC,SP,nan,9195,JonHea,Jon Heasley,21.0,21.0,104.0,0.0,140.0,77,557,94,450,225,68.0,126.0,5.35,90.2,61.0,22224.0,97.8,97.6,96.3,-1.66,,,,,,,,,,,,,,,,,
823,777.0,Robert Hassell I,WSH,CF,nan,8060,RobHasI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,778.0,Matt Moore,LAA,RP,nan,7400,MatMoo,Matt Moore,63.0,0.0,74.0,5.0,98.0,148,592,44,313,293,123.0,156.0,2.83,87.7,16.0,1890.0,110.4,98.0,101.0,9.83,,,,,,,,,,,,,,,,,
825,779.0,Andy Ibanez,DET,1B3B,nan,8575,AndIba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,780.0,Jake Alu,WSH,3B,nan,7760,JakAlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,781.0,Garrett Crochet,CWS,RP,nan,7700,GarCro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,782.0,Joey Lucchesi,NYM,SP,nan,7730,JoeLuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,783.0,Maikel Garcia,KC,SS,nan,7925,MaiGar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,784.0,Mark Vientos,NYM,3BDH,nan,7550,MarVie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,785.0,Jake Diekman,CWS,RP,nan,8640,JakDie,Jake Diekman,70.0,0.0,57.2,1.0,110.0,131,617,71,393,304,132.0,195.0,4.25,89.8,32.0,5003.0,113.1,91.9,97.4,19.79,,,,,,,,,,,,,,,,,
832,786.0,Jake Meyers,HOU,CF,nan,7305,JakMey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,787.0,Austin Wells,NYY,C,nan,7325,AusWel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,788.0,George Valera,CLE,CFRF,nan,7530,GeoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,789.0,Spencer Horwitz,TOR,1B,nan,8535,SpeHor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,790.0,Austin Martin,MIN,SSCF,nan,7350,AusMar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,791.0,Jorge Alcala,MIN,RP,nan,7435,JorAlc,,,,,,,,,,,,,,,,,,107.2,92.3,95.0,,,,,,,,,,,,,,,,,,
838,792.0,Kyle Garlick,MIN,LFRF,nan,8095,KylGar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,793.0,Paul DeJong,STL,SS,nan,7360,PauDeJ,,,,,,,,,,,,,,,,,,,,,,-6.5,237.0,6.0,3.0,-13.0,55.0,0.241,83.0,98,-0.7,3.0,106.0,147.0,125.0,87.6,110.3,0.267
840,794.0,Alex Call,WSH,LF,nan,7760,AleCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,795.0,Taylor Trammell,SEA,RF,nan,7595,TayTra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,796.0,Mick Abel,PHI,SP,nan,8630,MicAbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,797.0,Enmanuel Valdez,BOS,2B,nan,8055,EnmVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,798.0,Carl Edwards ,WSH,RP,nan,7960,CarEdw,Carl Edwards ,57.0,0.0,62.0,2.0,102.0,107,613,46,356,270,97.0,118.0,3.31,87.7,19.0,13607.0,98.6,98.1,100.4,-3.02,,,,,,,,,,,,,,,,,
845,799.0,Tyler Soderstrom,OAK,C1B,nan,7425,TylSod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,800.0,Shelby Miller,LAD,RP,nan,8190,SheMil,,,,,,,,,,,,,,,,,,119.9,102.3,109.0,,,,,,,,,,,,,,,,,,
847,801.0,Diego Cartaya,LAD,C,nan,7690,DieCar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,802.0,Austin Hedges,PIT,C,nan,8160,AusHed,,,,,,,,,,,,,,,,,,,,,,-18.74,338.0,7.0,2.0,-25.8,42.0,0.225,57.0,31,-3.6,2.9,93.0,104.0,86.0,84.2,107.1,0.24
849,803.0,PJ Higgins,ARI,C1B,nan,7570,PJHig,,,,,,,,,,,,,,,,,,,,,,-8.63,229.0,6.0,0.0,-2.0,97.0,0.306,100.0,34,-1.2,2.2,115.0,112.0,122.0,86.0,104.3,0.264
850,804.0,Luis Gonzalez,SF,LFCFRF,nan,7640,LuiGon,,,,,,,,,,,,,,,,,,,,,,-2.78,350.0,4.0,10.0,-1.3,95.0,0.302,68.0,29,0.6,5.2,103.0,95.0,143.0,86.9,109.7,0.268
851,805.0,Will Benson,CIN,CF,nan,7825,WilBen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,806.0,Michael Grove,LAD,SP,nan,7700,MicGro,Michael Grove,7.0,6.0,29.1,0.0,119.0,102,586,61,434,250,80.0,91.0,3.1,91.6,15.0,23221.0,92.8,101.8,99.2,-7.94,,,,,,,,,,,,,,,,,
853,807.0,Brad Miller,TEX,3BLFDH,nan,8095,BraMil,,,,,,,,,,,,,,,,,,,,,,-4.71,241.0,7.0,4.0,-9.6,69.0,0.263,72.0,78,-1.1,2.9,94.0,131.0,129.0,91.1,110.7,0.269
854,808.0,Quinn Priester,PIT,SP,nan,8080,QuiPri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,809.0,Yency Almonte,LAD,RP,nan,7510,YenAlm,Yency Almonte,33.0,0.0,35.1,1.0,92.0,142,607,45,250,333,108.0,89.0,3.01,83.4,4.0,15068.0,112.7,96.6,105.4,-6.36,,,,,,,,,,,,,,,,,
856,810.0,Kevin Smith,OAK,3BSS,nan,8090,KevSmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,811.0,Davis Martin,CWS,SPRP,nan,7770,DavMar,Davis Martin,14.0,9.0,63.1,0.0,112.0,114,613,70,372,261,80.0,88.0,4.71,89.1,34.0,21448.0,93.4,100.8,101.0,-7.44,,,,,,,,,,,,,,,,,
858,812.0,Cooper Hummel,SEA,CLF,nan,7915,CooHum,,,,,,,,,,,,,,,,,,,,,,-5.01,201.0,3.0,4.0,-8.1,65.0,0.262,84.0,71,0.1,6.6,137.0,141.0,79.0,87.6,110.9,0.292
859,813.0,Dustin Harris,TEX,LF,nan,7950,DusHar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,814.0,Michael Chavis,WSH,1B2B3B,nan,7880,MicCha,,,,,,,,,,,,,,,,,,,,,,-7.22,426.0,14.0,1.0,-9.7,80.0,0.282,103.0,75,0.3,3.3,53.0,131.0,82.0,85.4,111.3,0.261
861,815.0,Ivan Herrera,STL,C,nan,7580,IvaHer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,816.0,Sam Hilliard,ATL,LFCF,nan,7640,SamHil,,,,,,,,,,,,,,,,,,,,,,-2.68,200.0,2.0,5.0,-11.2,44.0,0.251,52.0,92,1.8,6.3,138.0,126.0,85.0,92.0,115.1,0.303
863,817.0,Keegan Akin,BAL,RP,nan,7580,KeeAki,Keegan Akin,45.0,1.0,81.2,2.0,84.0,120,632,65,368,290,105.0,76.0,3.62,87.8,29.0,19362.0,105.4,107.1,106.4,-6.51,,,,,,,,,,,,,,,,,
864,818.0,Terrin Vavra,BAL,2BLF,nan,8670,TerVav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,819.0,Sam Hentges,CLE,RP,nan,8215,SamHen,Sam Hentges,57.0,0.0,62.0,1.0,67.0,136,616,53,351,302,132.0,97.0,2.79,88.8,16.0,18548.0,105.5,100.2,99.6,0.78,,,,,,,,,,,,,,,,,
866,820.0,Zack Gelof,OAK,2B,nan,8110,ZacGel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,821.0,Miles Mastrobuoni,CHC,2B,nan,7935,MilMas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,822.0,Ethan Small,MIL,SP,nan,7945,EthSma,,,,,,,,,,,,,,,,,,76.1,86.4,88.3,,,,,,,,,,,,,,,,,,
869,823.0,Jake Eder,MIA,SP,nan,7975,JakEde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,824.0,Korey Lee,HOU,C,nan,7750,KorLee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,825.0,Dermis Garcia,OAK,1B,nan,7770,DerGar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,826.0,Ildemaro Vargas,WSH,3BSS,nan,8420,IldVar,,,,,,,,,,,,,,,,,,122.0,72.5,160.1,,-12.39,222.0,4.0,3.0,-1.5,92.0,0.302,83.0,21,0.5,3.9,43.0,46.0,91.0,87.0,109.2,0.255
873,827.0,David Bote,CHC,1B2B3B,nan,8575,DavBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,828.0,Garrett Stubbs,PHI,C,nan,8080,GarStu,,,,,,,,,,,,,,,,,,-7.5,62.0,81.1,,,,,,,,,,,,,,,,,,
875,829.0,David Hensley,HOU,2BDH,nan,7860,DavHen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,830.0,Victor Reyes,CWS,LFCFRF,nan,8160,VicRey,,,,,,,,,,,,,,,,,,,,,,-7.3,336.0,3.0,2.0,-6.1,85.0,0.284,72.0,50,-0.3,3.7,49.0,103.0,113.0,87.9,110.9,0.292
877,831.0,Robert Gasser,MIL,SP,nan,9040,RobGas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,832.0,Reyes Moronta,TEX,RP,nan,7695,ReyMor,Reyes Moronta,39.0,0.0,37.2,2.0,120.0,115,578,68,350,285,104.0,135.0,3.27,86.4,18.0,14966.0,106.6,96.1,98.6,-0.49,,,,,,,,,,,,,,,,,
879,833.0,Adrian Martinez,OAK,SP,nan,8630,AdrMar,Adrian Martinez,12.0,12.0,57.2,0.0,104.0,107,595,103,375,270,92.0,91.0,5.38,89.1,40.0,21023.0,81.9,100.0,97.9,-6.2,,,,,,,,,,,,,,,,,
880,834.0,Ron Marinaccio,NYY,RP,nan,8325,RonMar,Ron Marinaccio,40.0,0.0,44.0,0.0,103.0,139,586,53,253,314,139.0,165.0,2.7,84.5,10.0,23488.0,121.5,87.8,97.5,9.4,,,,,,,,,,,,,,,,,
881,835.0,Emilio Pagan,MIN,RP,nan,8140,EmiPag,Emilio Pagan,59.0,0.0,63.0,9.0,82.0,140,639,98,442,282,138.0,118.0,3.91,89.6,31.0,14771.0,117.4,102.6,107.7,8.79,,,,,,,,,,,,,,,,,
882,836.0,Colin Poche,TB,RP,nan,8400,ColPoc,Colin Poche,65.0,0.0,58.2,7.0,103.0,127,555,89,310,266,118.0,112.0,3.51,86.0,26.0,19403.0,131.8,96.4,105.1,-3.83,,,,,,,,,,,,,,,,,
883,837.0,Cole Winn,TEX,SP,nan,7840,ColWin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,838.0,Caleb Kilian,CHC,SP,nan,7905,CalKil,,,,,,,,,,,,,,,,,,89.5,91.0,91.6,,,,,,,,,,,,,,,,,,
885,839.0,Christian EncarnacionStrand,CIN,1B3B,nan,7830,ChrEnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,840.0,Pedro Leon,HOU,CF,nan,8305,PedLeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,841.0,Aristides Aquino,nan,LFCFRF,nan,8710,AriAqu,,,,,,,,,,,,,,,,,,,,,,-7.27,276.0,10.0,2.0,-10.4,63.0,0.267,107.0,82,1.6,2.1,74.0,162.0,87.0,85.6,113.6,0.243
888,842.0,Andre Pallante,STL,SPRP,nan,7790,AndPal,Andre Pallante,47.0,10.0,108.0,0.0,93.0,74,600,32,420,245,71.0,106.0,3.78,89.4,38.0,26108.0,88.4,97.8,95.5,-8.36,,,,,,,,,,,,,,,,,
889,843.0,Jon Singleton,MIL,1B,nan,8150,JonSin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,844.0,Jalen Beeks,TB,SPRP,nan,7895,JalBee,Jalen Beeks,42.0,7.0,61.0,2.0,82.0,140,648,83,372,289,126.0,110.0,3.7,86.7,19.0,17192.0,99.8,99.2,101.8,3.09,,,,,,,,,,,,,,,,,
891,845.0,Brian Serven,COL,C,nan,7925,BriSer,,,,,,,,,,,,,,,,,,65.9,61.1,80.7,,-17.06,205.0,6.0,0.0,-12.3,52.0,0.263,83.0,27,-0.9,2.3,76.0,95.0,89.0,84.5,105.8,0.254
892,846.0,Gilberto Celestino,MIN,LFCFRF,nan,9130,GilCel,,,,,,,,,,,,,,,,,,,,,,-8.61,347.0,2.0,4.0,-11.7,82.0,0.28,43.0,25,-4.6,3.8,116.0,100.0,149.0,87.3,107.6,0.27
893,847.0,Tyler Gentry,KC,RF,nan,8030,TylGen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,848.0,Darin Ruf,NYM,1BLFRFDH,nan,8240,DarRuf,,,,,,,,,,,,,,,,,,114.9,108.2,112.3,,-0.02,388.0,11.0,2.0,-4.8,89.0,0.291,87.0,86,0.2,3.4,139.0,120.0,105.0,89.2,112.1,0.31
895,849.0,Yadiel Hernandez,WSH,LF,nan,8085,YadHer,,,,,,,,,,,,,,,,,,,,,,-6.21,327.0,9.0,2.0,-4.7,101.0,0.315,91.0,86,-5.2,2.2,70.0,100.0,105.0,88.8,108.0,0.31
896,850.0,Mitch White,TOR,SPRP,nan,8215,MitWhi,Mitch White,25.0,18.0,99.0,0.0,111.0,84,605,56,340,239,79.0,97.0,4.14,87.9,60.0,19225.0,94.9,98.9,98.4,-8.06,,,,,,,,,,,,,,,,,
897,851.0,Matt Festa,SEA,RP,nan,9540,MatFes,Matthew Festa,53.0,0.0,54.0,2.0,88.0,140,603,74,311,310,132.0,102.0,3.72,87.2,25.0,19330.0,117.6,99.3,105.0,1.4,,,,,,,,,,,,,,,,,
898,852.0,Travis Swaggerty,PIT,LF,nan,8455,TraSwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,853.0,Jared Shuster,ATL,SP,nan,8520,JarShu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,854.0,Gordon Graceffo,STL,SP,nan,8020,GorGra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,855.0,Caleb Thielbar,MIN,RP,nan,8450,CalThi,Caleb Thielbar,67.0,0.0,59.1,1.0,78.0,150,686,68,259,301,147.0,92.0,2.53,84.9,23.0,10078.0,115.7,104.0,110.4,1.63,,,,,,,,,,,,,,,,,
902,856.0,Ronny Mauricio,NYM,SS,nan,9995,RonMau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,857.0,Wil Crowe,PIT,RP,nan,8615,WilCro,Wil Crowe,60.0,1.0,76.0,4.0,107.0,120,569,49,327,271,91.0,138.0,4.2,87.6,37.0,19800.0,98.8,98.3,100.3,-0.62,,,,,,,,,,,,,,,,,
904,858.0,Jovani Moran,MIN,RP,nan,8325,JovMor,Jovani Moran,31.0,0.0,40.2,1.0,73.0,165,561,54,283,320,148.0,137.0,2.28,85.0,10.0,20422.0,100.5,95.6,99.6,6.29,,,,,,,,,,,,,,,,,
905,859.0,Matt Reynolds,nan,RP,nan,9770,MatRey,,,,,,,,,,,,,,,,,,-97.0,42.6,53.0,,-4.74,272.0,3.0,5.0,-5.8,81.0,0.293,56.0,30,0.3,5.3,114.0,127.0,122.0,90.2,106.7,0.272
906,860.0,Cole Ragans,TEX,SP,nan,8840,ColRag,Cole Ragans,9.0,9.0,40.0,0.0,123.0,109,603,69,328,222,70.0,115.0,4.78,87.5,22.0,21846.0,90.5,97.5,95.3,-8.59,,,,,,,,,,,,,,,,,
907,861.0,Andy Pages,LAD,RF,nan,8990,AndPag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,862.0,Buck Farmer,CIN,RP,nan,9830,BucFar,Buck Farmer,44.0,0.0,47.0,2.0,97.0,127,633,50,387,285,120.0,152.0,3.51,88.2,20.0,14814.0,98.9,97.3,98.1,9.06,,,,,,,,,,,,,,,,,
909,863.0,Matt Strahm,PHI,RP,nan,8180,MatStr,Matt Strahm,50.0,0.0,44.2,4.0,102.0,99,617,76,336,287,121.0,110.0,3.34,87.5,19.0,13799.0,107.7,100.2,100.5,-1.09,,,,,,,,,,,,,,,,,
910,864.0,Bryan Baker,BAL,RP,nan,8620,BryBak,Bryan Baker,66.0,2.0,69.2,1.0,90.0,106,636,48,414,280,118.0,111.0,3.22,89.8,27.0,19804.0,109.7,100.4,102.3,2.58,,,,,,,,,,,,,,,,,
911,865.0,Andrew Velazquez,LAA,SS,nan,8535,AndVel,,,,,,,,,,,,,,,,,,,,,,-4.74,349.0,9.0,17.0,-15.1,50.0,0.239,73.0,66,4.6,6.1,54.0,153.0,103.0,88.0,109.1,0.246
912,866.0,Henry Davis,PIT,C,nan,8665,HenDav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,867.0,Thad Ward,WSH,SP,nan,8265,ThaWar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,868.0,Erick Fedde,nan,SP,nan,9755,EriFed,Erick Fedde,27.0,27.0,127.0,0.0,118.0,73,614,78,432,245,73.0,122.0,5.45,89.4,82.0,17425.0,85.5,101.2,93.9,1.49,,,,,,,,,,,,,,,,,
915,869.0,Yoelqui Cespedes,CWS,CF,nan,9630,YoeCes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,870.0,Rob Refsnyder,BOS,CFRF,nan,8300,RobRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,871.0,Tyler Freeman,CLE,3BSS,nan,8560,TylFre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,872.0,Konnor Pilkington,CLE,SP,nan,9055,KonPil,Konnor Pilkington,15.0,11.0,58.0,0.0,123.0,113,543,121,443,238,87.0,155.0,4.81,89.2,25.0,21453.0,82.0,95.3,90.0,0.55,,,,,,,,,,,,,,,,,
919,873.0,Luke Williams,LAD,2B3BLF,nan,9435,LukWil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,874.0,Leury Garcia,CWS,2B3BSSLFRF,nan,8785,LeuGar,,,,,,,,,,,,,,,,,,,,,,-15.25,315.0,3.0,2.0,-19.5,39.0,0.221,38.0,42,2.2,4.3,28.0,93.0,106.0,87.0,109.2,0.258
921,875.0,Zach Neto,LAA,SS,nan,8645,ZacNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,876.0,Cionel Perez,BAL,RP,nan,8470,CioPer,Cionel Perez,66.0,0.0,57.2,1.0,90.0,114,615,64,389,279,106.0,112.0,3.62,89.1,9.0,19614.0,106.1,96.7,100.6,-1.8,,,,,,,,,,,,,,,,,
923,877.0,Tommy La Stella,SEA,DH,nan,8570,TomLaSte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,878.0,Greg Allen,BOS,LFCFRF,nan,10160,GreAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,879.0,Freddy Tarnok,OAK,RP,nan,8405,FreTar,,,,,,,,,,,,,,,,,,116.2,109.8,120.0,,,,,,,,,,,,,,,,,,
926,880.0,Jay Groome,SD,SP,nan,8745,JayGro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,881.0,Brayan Rocchio,CLE,2BSS,nan,8820,BraRoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,882.0,Seth Beer,ARI,1BDH,nan,9770,SetBee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,883.0,Brent Suter,COL,RP,nan,8980,BreSut,Brent Suter,54.0,0.0,66.2,0.0,105.0,119,629,57,304,277,86.0,98.0,3.72,85.7,28.0,13942.0,92.8,99.4,98.3,-9.04,,,,,,,,,,,,,,,,,
930,884.0,Justin Dunn,CIN,SP,nan,9050,JusDun,Justin Dunn,7.0,7.0,31.0,0.0,149.0,83,565,165,443,265,67.0,149.0,8.75,91.4,21.0,19268.0,88.9,90.1,89.6,-1.15,,,,,,,,,,,,,,,,,
931,885.0,Penn Murfee,SEA,RP,nan,8675,PenMur,Penn Murfee,64.0,1.0,69.1,0.0,91.0,114,654,51,301,298,126.0,82.0,2.64,85.7,23.0,25174.0,119.0,101.9,109.5,-3.66,,,,,,,,,,,,,,,,,
932,886.0,Evan Carter,TEX,CF,nan,9260,EvaCar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,887.0,Reese Olson,DET,SP,nan,8790,ReeOls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,888.0,Scott Effross,NYY,RP,nan,9240,ScoEff,Scott Effross,60.0,1.0,56.2,4.0,80.0,104,659,40,371,312,120.0,80.0,2.51,87.3,16.0,18384.0,113.2,103.8,107.1,-2.04,,,,,,,,,,,,,,,,,
935,889.0,Connor Thomas,STL,SP,nan,8555,ConTho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,890.0,Carlos Hernandez,KC,SPRP,nan,8980,CarHer,Carlos Hernandez,27.0,7.0,56.0,0.0,146.0,107,579,80,382,245,59.0,145.0,5.28,88.7,46.0,22713.0,106.1,94.8,97.2,-4.54,,,,,,,,,,,,,,,,,
937,891.0,Owen White,TEX,SP,nan,8580,OweWhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,892.0,Franchy Cordero,BAL,1BLFRF,nan,8820,FraCor,,,,,,,,,,,,,,,,,,,,,,6.69,275.0,8.0,4.0,0.2,92.0,0.304,119.0,123,2.6,5.1,128.0,151.0,105.0,89.7,117.9,0.313
939,893.0,Spencer Howard,TEX,SP,nan,8780,SpeHow,Spencer Howard,10.0,8.0,37.2,0.0,122.0,78,581,107,420,253,80.0,104.0,5.53,91.4,31.0,23252.0,88.0,101.9,96.7,-8.12,,,,,,,,,,,,,,,,,
940,894.0,Max Castillo,KC,SPRP,nan,9485,MaxCas,Max Castillo,14.0,6.0,39.1,0.0,103.0,96,606,103,440,250,98.0,110.0,4.74,90.7,26.0,21956.0,87.9,99.1,93.4,-4.62,,,,,,,,,,,,,,,,,
941,895.0,Mike Brosseau,MIL,3B,nan,8740,MikBro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,896.0,Bryan Mata,BOS,SP,nan,8750,BryMat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,897.0,Mike Baumann,BAL,SPRP,nan,9125,MikBau,Mike Baumann,13.0,4.0,34.1,0.0,109.0,66,577,70,452,195,69.0,75.0,4.43,91.8,18.0,20206.0,106.6,98.0,100.6,-18.2,,,,,,,,,,,,,,,,,
944,898.0,Lewis Brinson,nan,CF,nan,9730,LewBri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,899.0,Sergio Alcantara,CHC,2B3BSS,nan,9855,SerAlc,,,,,,,,,,,,,,,,,,,,,,-12.27,224.0,6.0,1.0,-7.8,70.0,0.269,88.0,19,-0.1,3.8,64.0,113.0,121.0,86.6,104.1,0.244
946,900.0,Kole Calhoun,nan,LFRFDH,nan,8745,KolCal,,,,,,,,,,,,,,,,,,,,,,-5.22,424.0,12.0,3.0,-16.8,67.0,0.26,90.0,98,-0.8,3.3,80.0,144.0,73.0,90.8,109.9,0.294
