,Rank,Player,Team_x,Positions,Yahoo,AVG,Key,Name_x,Team_y,G,GS,IP,SV,xFIP-,SwStr%,F-Strike%,Barrel%_x,HardHit%,CSW%,K%+_x,BB%+_x,xERA,EV_x,ER,playerid_x,STUFFplus,LOCATIONplus,PITCHINGplus,Total Z-Score_x,Total Z-Score_y,Name_y,Team,PA,HR,SB,Off,wRC+,wOBA,ISO+,Barrel%_y,BsR,Spd,BB%+_y,K%+_y,Oppo%+,EV_y,maxEV,xwOBA,playerid_y,LaghezzaRank,Total Z-Score,RankDiff
831,746.0,Tommy Kahnle,NYY,RP,nan,7015,TomKah,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104.4,99.6,96.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,-208.0
832,747.0,Noelvi Marte,CIN,SS,nan,7010,NoeMar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,-242.0
833,748.0,Lucas Sims,CIN,RP,nan,7575,LucSim,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.8,86.8,90.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,-221.0
834,749.0,Eguy Rosario,SD,3B,nan,7015,EguRos,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.0
835,750.0,Connor Wong,BOS,C,nan,7195,ConWon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0
836,751.0,Ryan Yarbrough,KC,SPRP,nan,7100,RyaYar,Ryan Yarbrough,TBR,20.0,9.0,80.0,0.0,121.0,100,679,73,310,260,77.0,77.0,4.4,85.1,40.0,16502.0,83.5,100.3,95.3,-11.51,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,-155.0
837,752.0,Jeurys Familia,ARI,RP,nan,8175,JeuFam,Jeurys Familia,  ,48.0,0.0,44.1,0.0,108.0,108,510,101,468,279,89.0,131.0,4.87,90.8,30.0,5114.0,80.6,94.8,91.7,-3.76,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752.0
838,753.0,Sam Haggerty,SEA,LFRF,nan,7045,SamHag,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,Sam Haggerty,SEA,201.0,5.0,13.0,5.3,114.0,0.32,99.0,40,2.2,7.4,112.0,119.0,102.0,86.0,109.0,0.285,18054.0,0.0,-0.07,-753.0
839,754.0,Ryan Feltner,COL,SP,nan,8390,RyaFel,Ryan Feltner,COL,20.0,19.0,97.1,0.0,111.0,88,570,82,428,255,87.0,99.0,4.91,89.7,63.0,21446.0,98.5,98.1,97.0,-3.42,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-754.0
840,755.0,Colin Moran,SEA,1B3B,nan,8330,ColMor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-755.0
841,756.0,Tucker Davidson,LAA,SP,nan,8005,TucDav,Tucker Davidson,  ,12.0,11.0,52.0,0.0,147.0,95,535,52,395,246,61.0,177.0,4.84,89.6,39.0,19871.0,96.5,95.5,94.7,2.03,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-756.0
842,757.0,Rowan Wick,CHC,RP,nan,7090,RowWic,Rowan Wick,CHC,64.0,0.0,64.0,9.0,93.0,101,592,103,400,276,104.0,119.0,5.35,88.5,30.0,14646.0,107.1,102.0,103.2,-1.17,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,-199.0
843,758.0,Alexander Canario,CHC,CF,nan,7370,AleCan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758.0
844,759.0,Manuel Rodriguez,CHC,RP,nan,7105,ManRod,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112.4,93.6,93.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-759.0
845,760.0,Michael Pineda,nan,SP,nan,7985,MicPin,Michael Pineda,DET,11.0,11.0,46.2,0.0,122.0,77,615,102,440,237,59.0,50.0,5.9,91.8,30.0,5372.0,72.1,104.8,90.6,-16.72,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-760.0
846,761.0,Beau Brieske,DET,SP,nan,7255,BeaBri,Beau Brieske,DET,15.0,15.0,81.2,0.0,121.0,82,599,104,413,221,72.0,92.0,5.6,89.2,38.0,26079.0,95.9,101.6,101.2,-8.53,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-761.0
847,762.0,Danny Mendick,NYM,SS,nan,8490,DanMen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,105.3,101.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-762.0
848,763.0,Orlando Arcia,ATL,2BLF,nan,7155,OrlArc,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,65.2,104.1,0.0,-3.92,Orlando Arcia,ATL,234.0,9.0,0.0,1.0,104.0,0.321,111.0,75,-0.1,1.1,107.0,96.0,86.0,90.7,107.9,0.329,13185.0,0.0,-3.92,-763.0
849,764.0,Zach Davies,ARI,SP,nan,7140,ZacDav,Zach Davies,ARI,27.0,27.0,134.1,0.0,114.0,85,558,80,343,267,79.0,110.0,4.56,87.4,61.0,13183.0,77.8,101.5,96.0,-0.23,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-764.0
850,765.0,Paolo Espino,WSH,SPRP,nan,8710,PaoEsp,Paolo Espino,WSN,42.0,19.0,113.1,0.0,104.0,91,587,79,412,285,84.0,59.0,4.78,89.3,61.0,8246.0,90.5,101.5,101.9,-9.69,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-765.0
851,766.0,Joey Wiemer,MIL,RF,nan,7150,JoeWie,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-766.0
852,767.0,Eli Morgan,CLE,RP,nan,7150,EliMor,Eli Morgan,CLE,50.0,1.0,66.2,0.0,90.0,118,703,89,349,279,127.0,63.0,2.9,87.8,25.0,20203.0,98.9,104.8,103.4,-5.32,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-767.0
853,768.0,Nelson Velazquez,CHC,CFRF,nan,7150,NelVel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,Nelson Velazquez,CHC,206.0,6.0,5.0,-3.0,87.0,0.291,108.0,133,0.1,6.3,110.0,140.0,78.0,89.2,111.2,0.305,23359.0,648.0,-0.11,-120.0
854,769.0,Ben Gamel,nan,1BLFRFDH,nan,8170,BenGam,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,Ben Gamel,PIT,423.0,9.0,5.0,0.0,97.0,0.308,89.0,62,1.4,4.1,136.0,102.0,95.0,88.8,109.2,0.316,12160.0,0.0,-0.55,-769.0
855,770.0,Jeter Downs,WSH,2B,nan,8060,JetDow,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-770.0
856,771.0,Michael Fulmer,CHC,RP,nan,7930,MicFul,Michael Fulmer,  ,67.0,0.0,63.2,3.0,113.0,121,543,44,368,275,99.0,126.0,3.78,88.3,24.0,13218.0,101.7,94.2,98.6,-0.49,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,-240.0
857,772.0,Kyle Nelson,ARI,RP,nan,8400,KylNel,Kyle Nelson,ARI,43.0,1.0,37.0,0.0,110.0,113,576,77,385,260,88.0,112.0,4.02,88.5,9.0,20515.0,90.8,97.9,99.3,-7.38,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.0
858,773.0,Seby Zavala,CWS,C,nan,7460,SebZav,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52,Seby Zavala,CHW,205.0,2.0,0.0,1.7,111.0,0.323,75.0,92,-0.7,1.4,116.0,141.0,115.0,88.8,105.8,0.283,18887.0,0.0,-4.52,-773.0
860,774.0,Luis Ortiz,PHI,RP,nan,7730,LuiOrt,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,101.3,99.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,-196.0
861,775.0,Andrew Knizner,STL,C,nan,7215,AndKni,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,107.0,105.0,0.0,-11.53,Andrew Knizner,STL,293.0,4.0,0.0,-9.1,79.0,0.275,55.0,35,-1.8,1.7,106.0,94.0,106.0,86.0,110.2,0.28,19514.0,0.0,-11.53,-775.0
862,776.0,Jonathan Heasley,KC,SP,nan,9195,JonHea,Jon Heasley,KCR,21.0,21.0,104.0,0.0,140.0,77,557,94,450,225,68.0,126.0,5.35,90.2,61.0,22224.0,97.8,97.6,96.3,-1.66,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-776.0
863,777.0,Robert HassellI,WSH,CF,nan,8060,RobHas,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.0
864,778.0,Matt Moore,LAA,RP,nan,7400,MatMoo,Matt Moore,TEX,63.0,0.0,74.0,5.0,98.0,148,592,44,313,293,123.0,156.0,2.83,87.7,16.0,1890.0,110.4,98.0,101.0,9.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,-406.0
865,779.0,Andy Ibanez,DET,1B3B,nan,8575,AndIba,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-779.0
866,780.0,Jake Alu,WSH,3B,nan,7760,JakAlu,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,-272.0
867,781.0,Garrett Crochet,CWS,RP,nan,7700,GarCro,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-781.0
868,782.0,Joey Lucchesi,NYM,SP,nan,7730,JoeLuc,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-782.0
869,783.0,Maikel Garcia,KC,SS,nan,7925,MaiGar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,-281.0
870,784.0,Mark Vientos,NYM,3BDH,nan,7550,MarVie,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784.0
871,785.0,Jake Diekman,CWS,RP,nan,8640,JakDie,Jake Diekman,  ,70.0,0.0,57.2,1.0,110.0,131,617,71,393,304,132.0,195.0,4.25,89.8,32.0,5003.0,113.1,91.9,97.4,19.79,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-785.0
872,786.0,Jake Meyers,HOU,CF,nan,7305,JakMey,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,-155.0
873,787.0,Austin Wells,NYY,C,nan,7325,AusWel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-787.0
874,788.0,George Valera,CLE,CFRF,nan,7530,GeoVal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-788.0
875,789.0,Spencer Horwitz,TOR,1B,nan,8535,SpeHor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-789.0
876,790.0,Austin Martin,MIN,SSCF,nan,7350,AusMar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-790.0
877,791.0,Jorge Alcala,MIN,RP,nan,7435,JorAlc,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,92.3,95.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-791.0
878,792.0,Kyle Garlick,MIN,LFRF,nan,8095,KylGar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.0
879,793.0,Paul DeJong,STL,SS,nan,7360,PauDeJ,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,Paul DeJong,STL,237.0,6.0,3.0,-13.0,55.0,0.241,83.0,98,-0.7,3.0,106.0,147.0,125.0,87.6,110.3,0.267,18015.0,0.0,-6.5,-793.0
880,794.0,Alex Call,WSH,LF,nan,7760,AleCal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,-148.0
881,795.0,Taylor Trammell,SEA,RF,nan,7595,TayTra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-795.0
882,796.0,Mick Abel,PHI,SP,nan,8630,MicAbe,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-796.0
883,797.0,Enmanuel Valdez,BOS,2B,nan,8055,EnmVal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-797.0
884,798.0,Carl Edwards,WSH,RP,nan,7960,CarEdw,Carl Edwards,WSN,57.0,0.0,62.0,2.0,102.0,107,613,46,356,270,97.0,118.0,3.31,87.7,19.0,13607.0,98.6,98.1,100.4,-3.02,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-798.0
885,799.0,Tyler Soderstrom,OAK,C1B,nan,7425,TylSod,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-799.0
886,800.0,Shelby Miller,LAD,RP,nan,8190,SheMil,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,119.9,102.3,109.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-800.0
887,801.0,Diego Cartaya,LAD,C,nan,7690,DieCar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-801.0
888,802.0,Austin Hedges,PIT,C,nan,8160,AusHed,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.74,Austin Hedges,CLE,338.0,7.0,2.0,-25.8,42.0,0.225,57.0,31,-3.6,2.9,93.0,104.0,86.0,84.2,107.1,0.24,12976.0,0.0,-18.74,-802.0
889,803.0,PJ Higgins,ARI,C1B,nan,7570,PJHig,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,PJ Higgins,CHC,229.0,6.0,0.0,-2.0,97.0,0.306,100.0,34,-1.2,2.2,115.0,112.0,122.0,86.0,104.3,0.264,18433.0,603.0,-8.63,-200.0
890,804.0,Luis Gonzalez,SF,LFCFRF,nan,7640,LuiGon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78,Luis Gonzalez,SFG,350.0,4.0,10.0,-1.3,95.0,0.302,68.0,29,0.6,5.2,103.0,95.0,143.0,86.9,109.7,0.268,20332.0,639.0,-2.78,-165.0
891,805.0,Will Benson,CIN,CF,nan,7825,WilBen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,-167.0
892,806.0,Michael Grove,LAD,SP,nan,7700,MicGro,Michael Grove,LAD,7.0,6.0,29.1,0.0,119.0,102,586,61,434,250,80.0,91.0,3.1,91.6,15.0,23221.0,92.8,101.8,99.2,-7.94,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-806.0
893,807.0,Brad Miller,TEX,3BLFDH,nan,8095,BraMil,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.71,Brad Miller,TEX,241.0,7.0,4.0,-9.6,69.0,0.263,72.0,78,-1.1,2.9,94.0,131.0,129.0,91.1,110.7,0.269,12775.0,0.0,-4.71,-807.0
894,808.0,Quinn Priester,PIT,SP,nan,8080,QuiPri,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-808.0
895,809.0,Yency Almonte,LAD,RP,nan,7510,YenAlm,Yency Almonte,LAD,33.0,0.0,35.1,1.0,92.0,142,607,45,250,333,108.0,89.0,3.01,83.4,4.0,15068.0,112.7,96.6,105.4,-6.36,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-809.0
896,810.0,Kevin Smith,OAK,3BSS,nan,8090,KevSmi,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-810.0
897,811.0,Davis Martin,CWS,SPRP,nan,7770,DavMar,Davis Martin,CHW,14.0,9.0,63.1,0.0,112.0,114,613,70,372,261,80.0,88.0,4.71,89.1,34.0,21448.0,93.4,100.8,101.0,-7.44,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-811.0
898,812.0,Cooper Hummel,SEA,CLF,nan,7915,CooHum,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.01,Cooper Hummel,ARI,201.0,3.0,4.0,-8.1,65.0,0.262,84.0,71,0.1,6.6,137.0,141.0,79.0,87.6,110.9,0.292,19458.0,0.0,-5.01,-812.0
899,813.0,Dustin Harris,TEX,LF,nan,7950,DusHar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-813.0
